hasIpAddress,hasAtSymbol,isLong,depth,hasPointInDomain,hasNumberInDomain,isShortened,urlLength,dashNbr,underlineNbr,questionMarkNbr,andNbr,pointNbr,domainLength,label
0,0,0,4,0,0,0,90,7,0,0,0,1,11,1
0,0,0,4,0,0,0,98,12,0,0,0,1,14,1
0,0,0,1,0,0,0,291,1,0,1,0,2,11,1
0,0,1,0,0,0,0,23,0,0,0,0,1,16,1
0,0,0,7,0,0,0,90,0,0,0,0,2,18,1
0,0,0,2,0,0,0,85,8,0,0,0,2,10,1
0,0,0,3,0,0,0,99,11,0,0,0,1,9,1
0,0,0,3,0,0,0,94,0,0,0,0,1,9,1
0,0,0,2,0,0,0,88,8,0,0,0,1,10,1
0,0,0,3,0,0,0,92,1,0,1,0,1,6,1
0,0,0,4,0,0,0,93,8,0,0,0,1,17,1
0,0,0,3,0,0,0,108,10,0,0,0,1,13,1
0,0,1,2,1,0,0,51,0,1,0,0,2,24,1
0,0,0,4,0,0,0,84,9,0,0,0,1,14,1
0,0,0,7,1,0,1,113,6,0,0,0,2,9,1
0,0,1,2,0,0,0,59,3,0,0,0,3,11,1
0,0,0,4,0,0,0,183,2,0,0,0,1,7,1
0,0,0,0,0,0,0,92,0,0,1,0,1,11,1
0,0,0,5,0,0,0,108,8,0,1,0,2,11,1
0,0,0,5,0,0,0,91,5,0,0,0,1,10,1
0,0,1,4,0,0,0,79,3,0,0,0,2,21,1
0,0,1,2,1,0,1,55,1,0,0,0,2,21,1
0,0,0,3,0,0,0,88,4,0,0,0,2,6,1
0,0,0,2,0,0,1,87,9,0,0,0,2,12,1
0,0,0,2,0,0,0,140,0,0,1,0,11,12,1
0,0,0,7,1,0,1,101,4,0,0,0,2,9,1
0,0,1,0,0,1,0,20,0,0,0,0,1,13,1
0,0,1,2,0,0,1,72,4,0,0,0,2,19,1
0,0,0,2,0,0,0,140,0,0,1,0,12,12,1
0,0,0,2,0,1,0,88,9,0,0,0,1,7,1
0,0,0,2,0,0,0,134,0,0,1,0,9,12,1
0,0,0,4,1,0,0,110,15,0,0,0,2,11,1
0,0,0,3,0,0,0,86,6,0,0,0,1,12,1
0,0,0,3,0,0,1,99,7,0,0,0,1,15,1
0,0,0,4,0,0,0,83,2,1,1,0,2,14,1
0,0,0,3,0,0,0,97,12,0,0,0,1,7,1
0,0,1,3,1,0,0,43,0,0,0,0,3,14,1
0,0,0,2,0,0,0,90,6,0,1,1,2,11,1
0,0,0,1,0,0,0,136,12,1,1,1,1,15,1
0,0,0,2,0,0,0,97,13,0,0,0,1,12,1
0,0,0,2,0,0,0,109,0,0,0,0,1,9,1
0,0,0,5,0,1,0,98,9,0,0,0,1,12,1
0,0,0,3,0,0,0,115,15,0,0,0,1,7,1
0,0,0,1,0,0,0,108,0,2,1,0,3,9,1
0,0,0,3,1,0,0,83,10,0,0,0,3,13,1
0,0,0,1,0,0,0,154,8,0,1,1,2,11,1
0,0,0,3,0,0,0,185,6,0,0,0,1,7,1
0,0,1,0,0,0,0,29,0,0,0,0,2,16,1
0,0,0,4,0,0,1,83,5,0,0,0,1,10,1
0,0,0,3,0,0,0,180,5,0,0,0,1,14,1
0,0,0,3,0,0,0,106,12,0,0,0,1,7,1
0,0,0,5,0,0,0,87,4,0,0,0,1,10,1
0,0,0,2,0,0,0,85,0,0,1,1,1,18,1
0,0,0,7,1,0,1,93,6,0,0,0,2,9,1
0,0,0,6,0,0,0,84,3,0,0,0,1,12,1
0,0,0,6,0,0,0,159,13,0,0,0,1,6,1
0,0,0,2,0,0,0,86,7,0,1,0,2,10,1
0,0,0,1,0,0,0,224,4,0,1,1,5,11,1
0,0,1,0,0,0,0,28,0,0,0,0,2,16,1
0,0,0,4,1,1,0,170,3,1,1,4,3,16,1
0,0,0,2,0,0,0,156,0,0,1,0,13,12,1
0,0,0,3,0,0,0,95,0,7,1,0,2,12,1
0,0,0,3,0,0,0,90,8,0,0,0,1,13,1
0,0,0,3,0,0,1,102,8,0,0,0,1,15,1
0,0,0,3,1,0,0,141,0,13,0,0,2,13,1
0,0,0,14,1,0,0,90,0,0,0,0,2,13,1
0,0,1,0,0,0,0,36,0,0,0,0,2,23,1
0,0,0,4,0,0,0,124,13,0,0,0,1,11,1
0,0,0,7,0,0,0,93,0,0,0,0,2,18,1
0,0,0,2,0,0,0,92,10,0,0,0,1,11,1
0,0,1,1,0,0,1,40,0,0,0,0,2,14,1
0,0,0,4,1,0,0,138,18,0,0,0,2,11,1
0,0,0,2,0,0,0,209,0,0,1,0,21,12,1
0,0,0,3,0,0,0,89,10,0,0,0,1,7,1
0,0,0,4,0,0,0,103,6,0,0,0,2,10,1
0,0,0,3,0,1,1,98,8,1,1,1,1,9,1
0,0,0,2,0,0,0,133,0,0,1,0,11,12,1
0,0,0,2,0,0,0,115,8,0,1,3,2,10,1
0,0,0,2,1,0,0,96,11,0,0,0,3,15,1
0,0,0,2,0,0,0,127,0,0,1,0,9,12,1
0,0,0,3,0,0,0,86,9,0,0,0,1,7,1
0,0,0,3,0,0,0,91,6,0,0,0,1,15,1
0,0,0,7,0,0,0,134,10,0,0,0,1,6,1
0,0,0,2,0,0,0,165,0,0,1,0,16,12,1
0,0,0,4,0,0,0,167,2,0,0,0,1,7,1
0,0,0,2,0,0,0,97,13,0,0,0,1,6,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,1,4,0,0,0,72,1,0,0,0,3,13,1
0,0,0,3,0,0,0,110,15,0,0,0,1,7,1
0,0,0,2,0,1,0,137,0,0,0,0,1,16,1
0,0,1,0,0,0,0,20,0,0,0,0,2,8,1
0,0,0,2,0,0,0,133,0,0,1,0,9,12,1
0,0,0,3,0,0,0,102,11,0,0,0,1,7,1
0,0,0,2,0,0,0,123,0,0,0,0,1,12,1
0,0,0,4,0,0,1,83,9,0,0,0,1,10,1
0,0,0,3,0,0,0,91,6,0,0,0,2,6,1
0,0,0,6,0,0,0,84,4,0,0,0,1,12,1
0,0,0,4,0,0,0,100,3,3,1,0,1,10,1
0,0,0,2,0,1,0,97,12,0,0,0,2,9,1
0,0,0,4,0,0,0,116,8,0,0,0,1,12,1
0,0,0,3,0,0,0,93,10,0,0,0,1,7,1
0,0,0,2,0,0,0,105,0,0,1,8,2,10,1
0,0,0,5,0,1,0,88,6,0,0,0,1,12,1
0,0,0,2,0,0,0,107,0,0,1,8,2,10,1
0,0,0,3,0,0,0,95,9,0,0,0,1,8,1
0,0,0,2,0,0,0,107,0,0,1,8,2,10,1
0,0,0,1,0,1,0,92,10,0,0,0,2,15,1
0,0,0,2,0,0,0,125,1,2,1,1,1,15,1
0,0,0,2,0,0,0,86,9,0,0,0,1,10,1
0,0,1,1,0,0,0,53,1,0,0,0,3,26,1
0,0,0,2,0,0,0,169,5,4,1,3,2,10,1
0,0,0,3,0,0,0,171,2,2,1,1,1,15,1
0,0,0,2,0,0,0,91,8,0,0,0,1,16,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,4,0,0,0,90,11,0,0,0,2,13,1
0,0,0,1,0,0,0,105,1,4,2,2,4,9,1
0,0,0,3,1,0,0,143,0,12,0,0,2,13,1
0,0,0,1,0,0,0,334,1,0,1,0,2,11,1
0,0,0,5,0,1,0,94,0,3,0,0,2,11,1
0,0,0,2,0,0,0,162,0,0,1,0,14,12,1
0,0,0,3,0,0,0,98,8,0,0,0,1,13,1
0,0,0,3,0,0,0,106,1,0,0,0,1,13,1
0,0,0,3,1,0,0,144,0,15,0,0,2,13,1
0,0,1,2,1,0,0,69,0,3,0,0,4,15,1
0,0,1,2,1,1,0,40,0,0,0,0,2,21,1
0,0,0,1,0,0,0,92,10,0,0,0,2,12,1
0,0,0,2,0,0,0,152,0,0,1,0,13,12,1
0,0,0,6,0,0,0,301,6,0,0,0,1,13,1
0,0,0,2,0,0,0,107,12,0,0,0,2,10,1
0,0,0,4,1,1,0,184,3,1,1,4,4,16,1
0,0,0,7,1,0,1,107,6,0,0,0,2,9,1
0,0,0,3,1,0,0,103,11,0,0,0,3,15,1
0,0,0,4,0,0,0,103,7,2,0,0,1,14,1
0,0,0,1,0,0,0,158,5,3,1,2,3,11,1
0,0,0,7,0,0,0,110,6,0,0,0,1,6,1
0,0,0,5,0,1,0,83,7,0,0,0,1,12,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,4,0,0,0,89,9,0,0,0,1,11,1
0,0,0,4,1,0,0,105,8,0,0,0,2,15,1
0,0,0,2,0,0,0,146,0,0,1,0,12,12,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,1,0,0,0,0,29,0,0,0,0,2,16,1
0,0,1,0,0,0,0,27,0,0,0,0,2,14,1
0,0,0,4,0,1,0,225,0,0,0,0,1,16,1
0,0,0,7,1,0,0,92,3,1,0,0,2,11,1
0,0,0,4,0,0,0,102,11,0,0,0,1,11,1
0,0,0,4,0,0,0,148,16,0,0,0,1,17,1
0,0,0,4,0,0,0,91,7,0,0,0,1,17,1
0,0,0,1,0,0,0,352,1,0,1,0,2,11,1
0,0,0,3,0,0,0,97,14,0,0,0,1,7,1
0,0,0,4,0,0,0,87,4,2,0,0,1,14,1
0,0,0,3,1,0,0,135,0,11,0,0,2,13,1
0,0,0,2,0,0,0,108,0,0,1,8,2,10,1
0,0,0,4,0,0,0,90,7,0,0,0,1,17,1
0,0,0,3,1,0,0,141,0,14,0,0,2,13,1
0,0,0,2,0,1,0,101,13,0,0,0,2,9,1
0,0,0,6,0,0,0,90,2,2,0,0,2,10,1
0,0,0,1,0,0,1,92,1,0,1,1,2,13,1
0,0,0,2,0,0,0,83,9,0,0,0,1,12,1
0,0,0,2,0,1,0,84,13,0,0,0,2,9,1
0,0,0,7,1,0,1,111,6,0,0,0,2,9,1
0,0,0,6,0,0,0,87,4,0,0,0,1,12,1
0,0,0,4,0,0,1,101,10,0,0,0,1,10,1
0,0,0,2,0,0,0,86,6,0,0,0,2,10,1
0,0,0,5,0,0,0,97,2,2,0,0,2,10,1
0,0,0,3,0,0,0,115,12,0,0,0,1,7,1
0,0,0,4,1,0,0,112,11,0,0,0,2,11,1
0,0,0,4,0,0,0,93,5,2,0,0,1,14,1
0,0,0,3,0,0,0,129,2,0,1,0,1,6,1
0,0,0,2,0,0,0,86,1,3,1,2,1,13,1
0,0,0,4,0,0,0,126,14,0,0,0,1,6,1
0,0,0,2,0,0,0,91,6,0,1,1,1,15,1
0,0,0,3,0,0,0,111,15,0,0,0,1,13,1
0,0,0,7,1,0,0,95,5,1,0,0,2,11,1
0,0,0,4,0,0,0,84,8,0,0,0,1,12,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,3,0,0,0,100,9,0,0,0,1,14,1
0,0,1,1,0,0,0,34,1,0,0,0,2,13,1
0,0,0,2,0,0,0,110,10,0,0,0,1,10,1
0,0,1,0,1,0,0,26,0,0,0,0,3,14,1
0,0,1,1,0,0,0,40,0,0,0,0,2,18,1
0,0,0,1,0,0,1,92,1,0,1,1,2,13,1
0,0,0,6,0,0,0,99,6,0,0,0,1,12,1
0,0,1,0,0,0,0,29,1,0,0,0,2,17,1
0,0,0,1,0,0,0,230,1,0,1,0,2,11,1
0,0,0,1,0,0,0,172,2,5,1,11,1,14,1
0,0,0,3,0,0,0,98,10,0,0,0,1,9,1
0,0,1,0,0,0,0,32,0,0,0,0,2,21,1
0,0,0,1,0,0,0,254,1,0,1,0,2,11,1
0,0,0,5,0,0,0,102,9,0,0,0,1,13,1
0,0,0,1,0,0,0,114,0,3,1,0,1,11,1
0,0,0,2,0,1,0,98,11,0,0,0,2,9,1
0,0,0,7,1,0,1,89,2,0,0,0,2,9,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,2,0,0,0,83,0,0,0,0,1,9,1
0,0,0,4,0,0,0,102,5,2,0,0,1,14,1
0,0,1,0,1,0,0,24,0,0,0,0,2,15,1
0,0,0,2,0,0,0,101,8,0,1,1,1,15,1
0,0,0,7,0,0,0,104,4,0,0,0,1,6,1
0,0,0,4,0,0,0,99,3,1,0,0,3,21,1
0,0,0,2,0,0,0,97,10,0,0,0,1,10,1
0,0,0,3,0,1,0,131,19,0,0,0,1,8,1
0,0,0,8,0,0,0,168,13,2,0,0,1,11,1
0,0,0,3,0,0,1,84,7,0,0,0,1,6,1
0,0,0,2,0,0,0,97,6,0,1,1,2,10,1
0,0,1,0,0,0,0,27,0,0,0,0,2,16,1
0,0,0,3,0,0,0,87,6,0,0,0,1,14,1
0,0,0,4,0,0,0,115,12,0,0,0,1,12,1
0,0,1,2,0,0,0,43,0,0,0,0,2,14,1
0,1,0,2,0,0,0,123,10,0,1,0,1,10,1
0,0,0,6,0,0,0,91,5,0,0,0,2,6,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,3,0,0,0,96,12,0,0,0,1,7,1
0,0,0,2,0,0,0,128,0,0,1,0,9,12,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,2,0,0,0,103,0,3,1,3,2,13,1
0,0,0,1,0,0,0,262,1,0,1,0,2,11,1
0,0,0,5,0,0,0,114,8,0,0,0,1,10,1
0,0,0,3,0,0,0,96,11,0,0,0,1,7,1
0,0,0,3,0,0,1,119,14,0,0,0,1,15,1
0,0,0,2,0,0,0,112,0,0,1,8,2,10,1
0,0,0,2,0,0,0,110,7,0,1,3,2,10,1
0,0,0,1,0,1,0,86,11,0,0,0,2,15,1
0,0,1,1,0,0,0,42,0,0,0,0,2,21,1
0,1,0,8,1,0,0,181,13,0,0,0,4,15,1
0,0,1,0,0,0,0,28,0,0,0,0,1,19,1
0,0,0,3,1,0,0,83,10,0,0,0,2,14,1
0,0,0,2,0,1,0,99,12,0,0,0,2,9,1
0,0,1,3,1,0,1,63,1,0,0,0,4,18,1
0,0,0,2,0,0,0,182,0,0,0,0,1,9,1
0,0,0,5,0,0,0,87,4,0,0,0,2,6,1
0,0,0,7,0,0,0,116,0,0,1,0,2,18,1
0,0,0,2,0,0,0,104,13,0,0,0,1,8,1
0,0,0,4,0,0,0,89,6,0,0,0,1,11,1
0,0,0,1,0,0,1,119,4,0,1,0,3,13,1
0,0,1,0,0,0,0,33,0,0,0,0,2,21,1
0,0,0,7,1,0,0,108,8,1,0,0,2,11,1
0,0,0,3,0,0,0,84,6,0,0,0,1,14,1
0,0,0,3,0,0,0,102,11,0,0,0,1,14,1
0,0,0,4,0,0,0,134,16,0,0,0,1,6,1
0,0,0,5,0,0,0,90,5,0,0,0,1,6,1
0,0,0,4,0,0,0,106,13,0,0,0,1,14,1
0,0,0,7,1,0,0,83,5,1,0,0,2,11,1
0,0,0,5,1,0,1,95,8,0,0,0,2,9,1
0,0,0,3,0,0,0,86,1,2,0,0,2,10,1
0,0,0,3,0,0,0,90,8,0,0,0,1,13,1
0,0,0,2,0,0,0,88,9,0,0,0,2,10,1
0,0,0,4,0,0,0,85,0,0,1,0,2,11,1
0,0,0,2,0,1,0,91,12,0,0,0,2,9,1
0,0,0,4,1,1,0,133,2,1,1,1,3,16,1
0,0,0,1,0,0,0,316,1,0,1,0,2,11,1
0,0,0,2,1,0,0,96,14,0,0,0,3,15,1
0,0,0,4,0,0,0,146,1,0,0,0,1,7,1
0,0,0,3,0,0,0,106,9,0,0,0,1,13,1
0,0,0,4,0,0,0,88,8,0,0,0,1,17,1
0,0,1,2,1,0,0,50,0,2,0,0,2,16,1
0,0,0,3,0,0,0,231,6,0,0,0,1,10,1
0,0,0,1,0,0,0,85,10,0,0,0,1,12,1
0,0,1,2,0,0,0,39,0,0,0,0,2,11,1
0,0,0,5,0,0,0,120,1,0,0,0,2,15,1
0,0,0,3,0,0,0,100,6,0,0,0,1,17,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,2,0,0,0,104,0,0,1,8,2,10,1
0,0,0,3,0,0,1,108,11,0,0,0,1,15,1
0,0,0,3,0,0,1,94,9,0,0,0,1,10,1
0,0,0,4,0,0,1,86,10,0,0,0,1,10,1
0,0,1,2,1,0,0,42,1,0,0,0,3,10,1
0,0,0,3,0,0,0,88,1,0,1,0,1,6,1
0,0,0,3,1,0,0,89,0,8,0,0,2,13,1
0,0,0,7,1,0,1,109,6,0,0,0,2,9,1
0,0,0,2,0,0,0,96,11,0,0,0,1,10,1
0,0,0,4,0,0,0,95,8,0,0,0,1,17,1
0,0,0,1,0,0,0,361,1,0,1,0,2,11,1
0,0,0,1,0,0,0,85,10,0,0,0,1,11,1
0,0,0,3,0,0,0,114,12,0,0,0,1,13,1
0,0,0,1,0,0,0,125,10,1,1,1,1,15,1
0,0,0,4,0,0,0,183,2,0,0,0,1,7,1
0,0,0,2,0,0,0,118,8,0,1,3,2,10,1
0,0,0,2,0,0,0,105,0,3,1,3,2,13,1
0,0,0,2,0,0,0,92,0,3,1,3,2,13,1
0,0,0,3,0,0,0,104,12,0,0,0,1,7,1
0,0,0,1,0,0,0,115,0,0,1,1,3,17,1
0,0,0,4,0,0,1,104,11,0,0,0,1,10,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1
0,0,0,4,0,0,0,88,9,0,0,0,1,12,1
0,0,0,3,0,0,0,103,8,0,0,0,1,17,1
0,0,1,2,0,0,0,48,0,0,0,0,2,14,1
0,0,0,4,0,0,0,126,10,0,1,0,1,11,1
0,0,0,4,1,1,0,188,3,1,1,4,5,16,1
0,0,0,5,0,0,0,98,3,1,0,0,2,10,1
0,0,0,3,0,0,0,90,6,0,0,0,1,9,1
0,0,0,4,1,0,0,125,11,0,0,0,2,15,1
0,0,0,2,0,0,0,84,7,0,0,0,1,14,1
0,0,0,2,1,0,0,105,14,0,0,0,3,15,1
0,0,0,3,0,0,0,93,10,0,0,0,1,13,1
0,0,0,4,0,0,0,157,3,0,0,0,1,7,1
0,0,0,8,0,0,0,90,0,0,0,0,1,6,1
0,0,0,4,0,0,0,84,10,0,0,0,1,12,1
0,0,0,5,0,0,0,106,2,0,0,0,2,15,1
0,0,0,2,0,0,0,119,8,0,1,4,2,10,1
0,0,0,4,1,0,0,139,20,0,0,0,2,11,1
0,0,0,4,0,0,1,87,9,0,0,0,1,10,1
0,0,0,3,1,0,0,84,10,0,0,0,3,13,1
0,0,0,1,0,1,0,85,0,0,1,4,2,9,1
0,0,0,2,0,0,0,143,4,4,1,3,1,10,1
0,0,0,1,1,0,0,137,0,0,1,1,4,14,1
0,0,0,5,0,1,0,111,10,0,0,0,1,12,1
0,0,0,1,0,0,1,98,1,0,1,2,2,13,1
0,0,0,3,0,0,0,96,0,0,1,5,2,11,1
0,0,0,3,0,0,0,109,10,1,0,0,2,11,1
0,0,0,2,0,0,0,93,0,0,0,0,1,12,1
0,0,0,3,0,0,0,115,11,0,0,0,1,12,1
0,0,0,1,0,0,0,90,9,0,0,0,2,12,1
0,0,0,4,0,0,0,115,10,0,0,0,1,17,1
0,0,0,3,0,0,0,92,1,0,0,0,1,6,1
0,0,0,3,0,0,0,112,0,0,0,0,1,9,1
0,0,0,5,1,0,0,125,9,1,0,0,2,15,1
0,0,0,3,0,0,1,85,9,0,0,0,1,10,1
0,0,0,3,0,0,1,91,10,0,0,0,1,10,1
0,0,0,2,0,0,0,107,0,0,1,8,2,10,1
0,0,0,1,0,1,0,84,9,0,0,0,2,15,1
0,0,0,4,0,0,1,86,8,0,0,0,1,10,1
0,0,0,3,0,0,0,92,6,0,0,0,1,14,1
0,0,0,1,0,0,1,96,1,0,1,2,2,13,1
0,0,1,1,0,0,0,33,0,0,0,0,2,11,1
0,0,0,3,0,0,0,118,3,2,1,1,1,15,1
0,0,0,4,1,1,0,181,3,1,1,4,4,16,1
0,0,0,3,0,1,0,100,11,0,0,0,1,7,1
0,0,0,3,0,0,0,96,0,0,1,5,2,11,1
0,0,0,3,1,0,0,113,0,10,0,0,2,13,1
0,0,0,4,0,0,0,93,8,0,0,0,1,17,1
0,0,0,2,0,0,0,85,1,0,0,0,2,17,1
0,0,0,3,0,0,0,107,8,0,0,0,1,17,1
0,0,0,7,0,0,0,105,3,2,0,0,2,10,1
0,0,0,6,0,0,0,88,1,0,0,0,1,6,1
0,0,0,2,0,0,0,126,0,0,1,0,7,12,1
0,0,0,7,0,0,0,102,6,0,0,0,1,6,1
0,0,0,2,0,0,0,84,9,0,0,0,1,12,1
0,0,0,4,0,0,0,112,9,0,0,0,1,17,1
0,0,0,2,0,0,0,120,0,0,1,0,6,12,1
0,0,1,2,0,0,0,44,0,0,0,0,2,14,1
0,0,0,2,0,0,0,142,0,0,1,0,11,12,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,1,2,1,0,0,39,0,0,0,0,2,18,1
0,0,1,0,1,0,0,33,0,2,0,0,2,20,1
0,0,0,2,0,0,0,129,0,0,0,0,1,12,1
0,0,0,4,0,0,0,139,2,0,0,0,1,7,1
0,0,0,5,0,0,0,108,7,0,0,0,1,15,1
0,0,1,1,1,0,0,65,7,0,0,0,2,17,1
0,0,0,2,0,1,0,109,14,0,0,0,2,9,1
0,0,1,1,0,0,0,43,0,0,0,0,2,12,1
0,0,0,1,0,0,0,83,11,0,0,0,2,17,1
0,0,0,2,1,0,0,104,16,0,0,0,3,15,1
0,0,0,3,0,0,0,113,13,0,0,0,1,7,1
0,0,0,2,0,0,0,87,0,3,1,2,1,10,1
0,0,1,4,0,0,0,64,0,0,0,0,2,12,1
0,0,0,1,0,0,0,84,8,0,0,0,1,11,1
0,0,0,2,0,0,0,142,0,0,1,0,11,12,1
0,0,1,0,0,0,0,29,0,0,0,0,2,17,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,5,0,0,0,115,2,0,0,0,2,15,1
0,0,0,6,0,0,0,83,4,2,0,0,1,10,1
0,0,0,3,0,0,0,83,6,0,0,0,1,14,1
0,0,0,2,0,0,0,140,0,0,1,0,11,12,1
0,0,0,4,0,0,1,112,11,0,0,0,1,15,1
0,0,1,2,0,0,0,60,3,0,0,0,2,17,1
0,0,0,2,0,0,0,117,0,3,1,3,2,13,1
0,0,1,0,1,0,1,31,0,0,0,0,2,23,1
0,0,1,0,0,0,0,30,0,0,0,0,2,17,1
0,0,1,1,0,0,0,48,0,0,0,0,3,20,1
0,0,0,4,1,0,0,99,8,0,0,0,4,10,1
0,0,0,3,0,0,1,86,9,0,0,0,1,10,1
0,0,0,6,0,0,0,85,4,2,0,0,1,10,1
0,0,0,3,0,0,0,105,14,0,0,0,1,12,1
0,0,1,1,1,0,0,29,0,0,0,0,3,9,1
0,0,1,2,0,0,0,50,0,3,0,0,3,13,1
0,0,0,4,1,0,0,102,9,0,0,0,2,11,1
0,0,1,1,0,0,0,55,4,0,0,0,1,19,1
0,0,0,3,0,0,0,111,9,0,0,0,1,17,1
0,0,0,3,0,0,0,91,0,0,0,0,1,9,1
0,0,0,2,0,0,0,131,18,0,0,0,1,13,1
0,0,0,2,0,0,0,88,8,0,0,0,1,12,1
0,0,0,7,1,0,1,111,6,0,0,0,2,9,1
0,0,1,2,1,0,0,43,0,1,0,0,2,16,1
0,0,0,3,0,0,1,101,10,0,0,0,1,10,1
0,0,0,4,0,0,0,95,4,2,0,0,1,15,1
0,0,0,1,0,0,0,159,12,3,1,2,1,10,1
0,0,1,2,0,0,0,65,5,0,0,0,2,15,1
0,0,0,3,0,0,0,104,13,0,0,0,1,7,1
0,0,0,3,0,0,0,84,1,0,0,0,1,13,1
0,0,0,4,0,0,0,86,8,0,0,0,1,12,1
0,0,0,3,0,0,1,94,10,0,0,0,1,10,1
0,0,0,3,0,0,0,90,5,0,0,0,2,6,1
0,0,0,7,0,0,0,114,6,0,0,0,1,6,1
0,0,0,2,0,0,0,87,14,0,0,0,1,8,1
0,0,0,2,0,0,0,169,0,0,1,0,12,12,1
0,0,0,3,0,0,0,147,1,2,1,1,2,15,1
0,0,0,4,0,0,0,173,1,0,0,0,1,7,1
0,0,0,2,0,0,0,89,0,0,0,0,1,14,1
0,0,1,1,0,0,1,48,2,0,0,0,3,13,1
0,0,1,0,1,0,0,35,1,2,0,0,2,22,1
0,0,0,3,0,0,0,102,12,0,0,0,1,13,1
0,0,1,0,0,0,0,25,0,0,0,0,2,12,1
0,0,0,3,0,0,0,98,3,0,0,0,2,10,1
0,0,1,0,0,0,0,22,0,0,0,0,2,10,1
0,0,0,1,0,0,0,102,13,0,0,0,2,17,1
0,0,0,4,1,0,0,96,9,0,0,0,2,11,1
0,0,0,4,0,0,0,87,10,0,0,0,1,6,1
0,0,0,5,1,0,0,125,9,0,0,0,2,15,1
0,0,0,3,0,0,0,91,9,0,0,0,1,8,1
0,0,0,6,0,0,0,92,5,0,0,0,1,12,1
0,0,0,3,0,0,0,111,14,0,0,0,2,13,1
0,0,0,2,0,0,0,106,0,0,1,8,2,10,1
0,0,0,2,0,0,0,110,14,0,1,0,1,14,1
0,0,0,3,0,0,0,85,0,2,0,0,1,13,1
0,1,0,8,1,0,0,165,10,1,0,0,4,15,1
0,0,0,3,0,0,0,85,10,0,0,0,1,13,1
0,0,1,1,0,0,0,46,0,0,0,0,3,20,1
0,0,0,1,0,0,0,379,1,0,1,0,2,11,1
0,0,0,4,0,0,0,85,3,2,0,0,1,14,1
0,0,0,2,0,0,0,103,0,3,1,3,2,13,1
0,0,0,4,0,0,0,88,0,0,0,0,2,10,1
0,0,0,3,0,0,0,89,1,2,1,1,1,15,1
0,0,0,5,0,0,0,102,6,0,0,0,1,6,1
0,0,0,1,0,1,0,85,14,0,0,0,1,13,1
0,0,0,3,0,0,0,119,1,0,0,0,1,13,1
0,0,0,3,0,0,0,101,1,4,1,2,1,6,1
0,0,0,5,0,0,0,89,0,0,0,0,1,18,1
0,0,1,1,0,0,0,63,5,0,0,0,2,18,1
0,0,0,1,0,0,0,256,1,0,1,0,2,11,1
0,0,1,2,0,0,0,61,2,0,0,0,2,14,1
0,0,0,2,0,0,1,98,10,0,0,0,2,12,1
0,0,1,0,1,0,1,32,1,0,0,0,2,24,1
0,0,0,1,0,0,0,201,1,0,0,0,1,13,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1
0,0,0,5,1,0,0,89,8,0,0,0,2,10,1
0,0,0,2,0,0,0,86,8,0,0,0,2,12,1
0,0,0,2,0,0,0,101,11,0,0,0,1,6,1
0,0,0,2,0,1,0,90,8,0,0,0,1,7,1
0,0,0,3,0,0,1,106,10,0,0,0,1,15,1
0,0,0,4,0,0,1,97,10,0,1,0,1,10,1
0,0,0,8,0,0,0,100,0,0,0,0,3,18,1
0,0,0,1,0,0,0,102,8,1,1,1,1,15,1
0,0,0,3,1,0,0,117,11,0,0,0,3,15,1
0,0,0,5,0,0,0,101,4,0,0,0,2,13,1
0,0,0,4,0,0,0,85,1,0,0,0,1,13,1
0,0,0,1,0,0,0,111,0,0,1,0,1,11,1
0,0,1,1,0,0,0,52,1,0,1,0,3,20,1
0,0,0,2,0,0,0,83,7,0,0,0,2,10,1
0,0,0,7,0,0,0,81,0,1,0,0,4,8,1
0,0,0,4,1,0,0,113,4,2,1,1,2,12,1
0,0,0,1,0,0,0,101,6,0,1,0,3,17,1
0,0,0,3,0,0,0,85,0,0,0,0,1,7,1
0,0,0,2,0,0,0,101,9,0,1,0,1,14,1
0,0,0,3,0,0,0,91,7,0,0,0,1,13,1
0,0,0,3,0,0,1,91,7,0,0,0,1,6,1
0,0,0,4,0,0,0,96,8,0,0,0,1,17,1
0,0,0,4,0,0,0,103,9,0,0,0,1,14,1
0,0,0,2,0,0,0,115,14,0,0,0,1,8,1
0,0,0,2,0,0,1,93,7,0,0,0,1,18,1
0,0,0,3,0,0,0,88,10,0,0,0,2,6,1
0,0,1,2,0,0,0,49,0,0,0,0,2,12,1
0,0,0,4,0,0,0,189,2,2,1,5,1,7,1
